Price,Close,High,Low,Open,Volume
Ticker,TMO,TMO,TMO,TMO,TMO
Date,,,,,
2018-02-01,218.4771270751953,222.48588348850532,215.77514786217304,220.24569828582304,1912800
2018-02-02,213.88861083984375,216.9246484015114,213.76087615531387,216.2663500138327,1992400
2018-02-05,204.6724395751953,215.4312251111957,204.1811706923429,212.92576580251765,2387600
2018-02-06,205.82205200195312,207.41377372549962,198.0993028738535,201.420286046213,2415300
2018-02-07,203.9257049560547,207.51196160496573,202.53050320524446,204.7019031512675,1653000
2018-02-08,195.25973510742188,206.32312046147413,195.22044019158503,203.69974630350185,2196600
2018-02-09,196.68446350097656,198.85587923059214,191.11347444755629,197.03817780559092,2074300
2018-02-12,200.9387969970703,202.5305184034323,198.00101861525036,198.47263255415842,1528200
2018-02-13,199.9464569091797,200.89951984420262,197.35255752734872,199.95627689065586,1222700
2018-02-14,204.6724395751953,205.16370845804772,198.19751929736137,198.3350739848666,1412300
2018-02-15,207.04039001464844,207.06986495262115,203.01197857853978,206.66702081054254,1080800
2018-02-16,206.9322967529297,208.97597727571153,205.6943044617753,206.58840250921793,895800
2018-02-20,204.21066284179688,207.26635615044088,203.68009900021545,205.2521505624722,1127700
2018-02-21,206.12660217285156,209.909378767825,204.66263041961565,204.66263041961565,1021300
2018-02-22,205.47813415527344,209.89955423900014,205.0556351068132,207.1189704761538,1230600
2018-02-23,208.0131072998047,208.1408270331775,204.76089422762553,206.30348594099493,827300
2018-02-26,210.3319091796875,210.46946389497344,207.52185000255466,208.4748980348177,990600
2018-02-27,207.00108337402344,211.1179196891151,206.78493882292045,210.18451165643694,1067000
2018-02-28,204.937744140625,209.7521735520396,204.8591393144694,207.71832802248704,1099300
2018-03-01,201.62655639648438,205.15386293809058,199.27829202847806,204.99665331698802,1419500
2018-03-02,202.8351287841797,203.37552763380017,198.29580843204502,200.11349457233737,1228600
2018-03-05,203.14947509765625,204.29904232633308,198.54138620388375,200.93876542889288,1228500
2018-03-06,206.45082092285156,206.65716044067332,203.05124880745842,204.43663059077875,1007100
2018-03-07,208.45523071289062,208.7499950619163,203.71939115093417,203.71939115093417,1225500
2018-03-08,208.0032196044922,209.01523219481277,206.34272856047062,208.98575726440225,868700
2018-03-09,214.08518981933594,214.27187442555257,208.6517562442165,209.52621440570033,1594600
