Price,Close,High,Low,Open,Volume
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL
Date,,,,,
2018-02-01,46.31694412231445,46.6309255174993,45.985017022101275,46.07472843654019,11674100
2018-02-02,44.9713134765625,46.119592453759445,44.89057489709451,45.97605758160983,17562200
2018-02-05,43.141239166259766,45.48265443342527,43.1143274484757,44.89057268718788,19725800
2018-02-06,44.31642532348633,44.41510274514355,41.992952756590746,42.45944184045425,25921200
2018-02-07,43.84095764160156,44.720108846001125,43.796103651792,44.137000134196754,15138000
2018-02-08,42.019866943359375,44.06523938197973,41.992955228790386,44.03832766741074,21255400
2018-02-09,42.818275451660156,43.19505652851598,41.19453486685506,42.683713470179086,23191000
2018-02-12,43.1950569152832,43.50006886703456,42.80930640506413,43.25785319163138,16261600
2018-02-13,43.500064849853516,43.67051138103799,42.85415644176064,43.06945696303154,12633100
2018-02-14,44.36127853393555,44.42407481121518,43.186084703727275,43.23093869862123,14271400
2018-02-15,45.42881393432617,45.47366792454454,44.34333162919704,44.58554728294438,14132500
2018-02-16,45.491607666015625,45.87735812021575,45.294249435642,45.34807285204394,11098800
2018-02-20,44.7559928894043,45.13277392815779,44.54966180095311,45.0340930984333,14144900
2018-02-21,44.34333419799805,45.15968918696812,44.34333419799805,44.73805412578194,13050800
2018-02-22,44.48686218261719,44.90849717892179,44.32538509561286,44.48686218261719,9513200
2018-02-23,45.30323028564453,45.366026568704854,44.51378689870517,44.666294601952224,8866800
2018-02-26,45.904273986816406,45.98501254087321,45.30322296828039,45.38396152233719,12956000
2018-02-27,45.50956344604492,46.11061801057674,45.3391168733089,45.814575443984744,14339600
2018-02-28,45.455726623535156,46.20031588133739,45.455726623535156,45.805595967913895,14947900
2018-03-01,44.59452438354492,45.715891442608964,44.3343664045283,45.715891442608964,16539800
2018-03-02,45.14175033569336,45.21351946736608,44.101121881422806,44.253629575157056,17291000
2018-03-05,46.011924743652344,46.191344121479986,44.72010796100531,44.764965372067216,18771500
2018-03-06,46.2003173828125,46.46047533113617,45.94913228630151,46.25414422726783,13907100
2018-03-07,46.397674560546875,46.478413108335246,45.77867788678935,45.80559301747878,11727300
2018-03-08,46.76548385620117,46.79239556539298,46.1734022990012,46.59503390561298,15864400
2018-03-09,47.519046783447266,47.545958495057675,46.82828433427732,46.9628463144697,16218600
2018-03-12,47.45625686645508,47.9406848510478,47.24992230932944,47.52802258107812,14108400
2018-03-13,47.1691780090332,47.97656010808395,46.95387406266892,47.761259583859804,12864400
2018-03-14,46.935935974121094,47.68052529040582,46.81034342008281,47.438309612414656,10885500
2018-03-15,46.98078918457031,47.24991657046553,46.747546362698564,46.846227202692894,14155200
2018-03-16,46.89107894897461,47.26785658673937,46.87313666782292,47.00770206539046,21011500
2018-03-19,46.6040153503418,47.16918530256477,46.20929195799656,47.03461988751241,25777400
2018-03-20,42.208248138427734,42.836214267616626,41.65205113126733,41.98397476529885,68601000
2018-03-21,42.18133544921875,43.11431348108328,42.172362598103504,42.42355109723012,34597700
2018-03-22,41.167625427246094,42.18134216996302,41.02409058579295,41.91221477000593,25610100
2018-03-23,40.18082809448242,41.517495806058974,40.153912956125076,41.24836837747196,21398900
2018-03-26,41.6969108581543,41.8404456998188,40.71907867989595,40.862613521560455,20754800
2018-03-27,40.71010971069336,42.00192330030915,40.36921317457536,41.83147674332045,18925300
2018-03-28,40.35126495361328,40.69216143956757,39.92962991630509,40.62039231741294,22156900
2018-03-29,41.04202651977539,41.526457818043724,40.37817584191063,40.64730662237528,14256400
2018-04-02,40.37818145751953,41.13174021891392,39.84889609627656,40.952324236505184,15343300
2018-04-03,40.27052307128906,40.66524636620984,39.732268388211395,40.66524636620984,15734600
2018-04-04,40.826717376708984,40.92539819401773,39.50799246234,39.53490416810072,18505900
2018-04-05,41.23040771484375,41.42776933816932,40.86259959455299,41.024076664157654,12313000
2018-04-06,40.21670150756836,41.042025849231734,40.01036700001254,40.82672191280565,13893600
2018-04-09,40.27949905395508,40.95231917118947,40.26155677350535,40.46788786546709,15200000
2018-04-10,41.104827880859375,41.329101277600046,40.78187364201033,40.86261220172259,14868900
2018-04-11,40.91643524169922,41.257331731224475,40.69216186582684,40.728046427280056,14911400
2018-04-12,41.15864181518555,41.41879627295871,40.95231076557403,40.98819189696867,13970300
2018-04-13,41.338069915771484,41.74175925103932,40.916434877796505,41.544401009082186,12493600
2018-04-16,41.482208251953125,41.7884831133867,41.07684395942195,41.464191679361754,11639000
2018-04-17,42.03169631958008,42.27491486402891,41.78847777513125,41.8064943454211,10762700
2018-04-18,42.410030364990234,42.59919916708724,42.04970589177883,42.04970589177883,11312900
2018-04-19,42.17581558227539,42.43705063592116,42.06771962212524,42.32895467577101,8563200
2018-04-20,41.644344329833984,41.99565882327469,41.41914237903261,41.860539714579296,15675600
2018-04-23,41.25698471069336,41.8605275503384,41.18492189425835,41.77945473415647,14904400
2018-04-24,41.01377487182617,41.77045350293136,40.7885729391914,41.37409933856532,13357000
2018-04-25,41.21195602416992,41.2930288619977,40.58138988954378,40.91468780669842,12637500
2018-04-26,41.401119232177734,41.62632114719564,41.34707297181089,41.51822519015343,12175800
2018-04-27,41.01377487182617,41.545251570296585,40.95972860723145,41.545251570296585,14420800
2018-04-30,41.139892578125,41.45517738524979,41.04080660180384,41.130886011662795,13896600
2018-05-01,41.39212417602539,41.39212417602539,40.887670509058275,40.887670509058275,8838000
2018-05-02,40.99576187133789,41.50922548381869,40.95973217057655,41.33806980088873,10715200
2018-05-03,40.59040069580078,40.887665482852185,40.076940524822774,40.86064234847725,15370200
2018-05-04,41.17593002319336,41.36509886546792,40.35619493702737,40.47330093113953,10571800
2018-05-07,41.50021743774414,41.65335655935797,41.23898233613241,41.38311145489936,9006000
2018-05-08,41.38311004638672,41.428153186469565,41.031795546118936,41.32906377638191,9830600
2018-05-09,41.95962905883789,42.04970846449763,41.41914231595229,41.64434426641069,11822400
2018-05-10,42.27491760253906,42.42805330545857,41.98665933184735,42.15781160622379,10974200
2018-05-11,42.17581558227539,42.47308376807408,42.013669923895854,42.43705063592116,9498100
2018-05-14,42.17581558227539,42.5721697270317,42.0587096209327,42.16680901739147,9689500
2018-05-15,42.166812896728516,42.17581946244104,41.66235930910383,41.89656781702772,11304900
2018-05-16,42.094749450683594,42.2749117038048,41.84252435809942,42.2749117038048,9874200
2018-05-17,41.92359161376953,42.39201203494284,41.815492214515814,42.05871070837361,10162300
2018-05-18,41.72541809082031,42.14879886729353,41.653355251853526,42.05871602319862,13517300
2018-05-21,42.527130126953125,42.59919639142328,41.878550928264886,41.91458062419134,13416300
2018-05-22,41.77046203613281,42.82440908305279,41.716415760497085,42.554167395945704,18505100
2018-05-23,42.247886657714844,42.31094292800891,41.45517484162064,41.50922454600513,9204400
2018-05-24,41.851531982421875,42.28391933905799,41.563273744664464,42.03169424009757,12497700
2018-05-25,42.33797073364258,42.49110642516555,41.869550219551535,41.87856022276429,11354300
2018-05-29,41.67137145996094,42.157808545048,41.473196060943884,41.93260657265318,12427800
2018-05-30,42.38300323486328,42.545148902031166,41.82450340145658,42.004665635677426,11906500
2018-05-31,42.08573913574219,42.49109987377249,42.07672913391862,42.27490793833084,13062400
2018-06-01,42.653255462646484,42.66226546656535,42.24789463034834,42.410040337791465,10863200
2018-06-04,42.62623596191406,42.85143797077299,42.54516310127245,42.77036511013138,12178400
2018-06-05,42.45507049560547,42.71630213320862,42.16681228863663,42.63523273403821,13430900
2018-06-06,43.013572692871094,43.067622398247536,42.428046245041365,42.71630446776426,13299100
2018-06-07,42.95051193237305,43.265793256677455,42.716300003196594,43.17571386010726,13714100
2018-06-08,43.40092849731445,43.58109077952206,42.70730594441649,42.70730594441649,14515400
2018-06-11,43.40992736816406,43.590089618427484,43.211751985552496,43.373897667158666,12521100
2018-06-12,43.644134521484375,43.770247051897705,43.382899459166055,43.42793915769814,14713600
2018-06-13,43.48200607299805,43.842327240220826,43.31986034503927,43.337876918846916,18053300
2018-06-14,41.34707260131836,42.35597620939186,41.13087725286265,42.34696620853911,37001300
2018-06-15,41.68937683105469,41.87854904864397,40.707496357724345,41.32004583299328,28120400
2018-06-18,41.905582427978516,41.97764527053124,40.95072485091235,41.275016233172906,21474100
2018-06-19,41.68037414550781,41.80648667809825,41.22997027979406,41.29302654608928,22764900
2018-06-20,38.57258987426758,40.3471823469334,38.3473879233733,39.19414602166452,59129000
