Price,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE
Date,,,,,
2018-02-01,33.034236907958984,33.73151901850189,32.8926680275747,33.51388294016488,8848000
2018-02-02,32.94548416137695,33.26243020308046,32.76799515181703,32.85251280661456,9291200
2018-02-05,32.60106658935547,33.44414417335214,32.50809846398674,32.97083695045445,14612400
2018-02-06,31.60163116455078,32.40456173974533,31.09240377702452,32.08127705202922,16941200
2018-02-07,31.291019439697266,31.838278726359455,31.248760620397633,31.61219226982873,11514800
2018-02-08,30.699390411376953,31.506547831981667,30.695166785779815,31.20439094641912,9683600
2018-02-09,31.293149948120117,31.51500966516902,30.659257672796763,30.84519721447448,9090800
2018-02-12,31.694610595703125,31.937601320613176,31.031136876198772,31.318501474565515,8123200
2018-02-13,31.920696258544922,32.0791692911339,31.32483610842214,31.648120836972296,6312400
2018-02-14,31.71152114868164,32.01790180119168,31.438945637253273,31.71152114868164,6436800
2018-02-15,32.63064956665039,32.63276460368882,31.66079546370834,31.74320130466142,8742000
2018-02-16,32.97294616699219,33.08070663537094,32.45104154866522,32.68135484484353,6546800
2018-02-20,32.49965286254883,32.98563753163028,32.379215020048925,32.87365016658165,7792000
2018-02-21,32.06649398803711,32.791245785572684,32.032688852567134,32.499654326163565,8582000
2018-02-22,32.18269729614258,32.43202983355998,31.973514993275224,32.22495611925729,5802400
2018-02-23,33.01732635498047,33.09973220151147,32.19749473989158,32.2186225427132,7286800
2018-02-26,32.910919189453125,33.266313170278345,32.800260818397426,33.142883528216075,7758800
2018-02-27,32.278873443603516,33.08542151901916,32.278873443603516,32.92581473993359,8176400
2018-02-28,32.37890625,32.668326782559966,32.29591082323991,32.417213580078986,10905200
2018-03-01,32.608734130859375,32.8534665190208,32.342722783211414,32.49594557923334,12315600
2018-03-02,32.52786636352539,32.8960251308646,32.20652260230497,32.60234758675814,8696800
2018-03-05,32.989662170410156,33.034350255629946,32.36187607800879,32.495943580876805,6870800
2018-03-06,32.6151237487793,33.108842453526435,32.527874479634505,32.896033338833924,10504800
2018-03-07,32.57042694091797,32.7066246080015,32.35974480473204,32.50445665256308,8304000
2018-03-08,32.838565826416016,32.91730414022229,32.54701845068265,32.68108919880346,6678800
2018-03-09,32.94497299194336,32.96199810792403,32.61937536093401,32.84708263406555,6500800
2018-03-12,32.8555908203125,32.98327755588303,32.674701819455684,32.921561109714126,8162400
2018-03-13,32.91518020629883,33.28121208581471,32.778982524191214,33.03222585042464,6522400
2018-03-14,33.62596130371094,33.71747089595717,33.20672715955203,33.21949843190945,12254000
2018-03-15,33.653629302978516,33.853670366776896,33.38974486285165,33.623836160319755,9372800
2018-03-16,34.27077102661133,34.4069687008179,33.67916207485074,33.71321230520455,31720000
2018-03-19,34.03456115722656,34.40910728833854,33.79408905863888,34.27077941138578,9596000
2018-03-20,34.13883590698242,34.20480620934617,33.945178843959724,34.070738682584405,6401600
2018-03-21,34.066471099853516,34.46655312930968,33.97921861518135,34.13882539324633,6814800
2018-03-22,34.451663970947266,34.953893560826806,34.00689374545475,34.11542521399995,14222400
2018-03-23,33.940921783447266,34.81131015273528,33.87707840916797,34.470814321384964,12314400
2018-03-26,34.353759765625,34.48996066060405,34.02603529190384,34.05582842587849,6942000
2018-03-27,34.60061264038086,34.98792655788092,34.262247128196165,34.421853869476585,9727600
2018-03-28,34.53252029418945,34.7836333770177,34.05795384559098,34.71979002211306,13328400
2018-03-29,34.75810623168945,34.92622397034061,34.62829256746182,34.80066739678517,7818800
2018-04-02,34.55380630493164,35.051781977127774,34.26864294161829,34.88791809042024,8113200
2018-04-03,34.47506332397461,34.73043351396983,34.204794943018996,34.553801627027696,9571200
2018-04-04,34.545284271240234,34.62402255965297,34.145202324739245,34.41121356635798,6724400
2018-04-05,34.90068054199219,34.9921868652412,34.20905120198319,34.53252183329797,6187200
2018-04-06,34.63468551635742,34.93474716559902,34.52402386078847,34.802803298386564,5771200
2018-04-09,34.50273513793945,34.777257406123745,34.338871246816986,34.538912289733744,7316000
2018-04-10,34.43251419067383,34.632555270973654,34.24736805932756,34.24736805932756,7605200
2018-04-11,34.27077102661133,34.4197399726071,34.10265329095349,34.32610346273845,5022400
2018-04-12,33.851539611816406,34.41760925823592,33.76215694675206,34.26864356180973,6236400
2018-04-13,34.09627151489258,34.23885321074073,33.943048715459874,33.979225869880246,5483200
2018-04-16,34.5006103515625,34.613398915108334,34.202678909594106,34.26439211999857,6602800
2018-04-17,34.73468780517578,34.81768319141727,34.29417158398091,34.52613587899091,5316400
2018-04-18,34.6580810546875,35.14541233694243,34.64318286293936,34.88578504334374,4332800
2018-04-19,34.58998107910156,34.71341071605687,34.27502459868257,34.61977421580054,6535600
2018-04-20,34.217567443847656,34.77725631263901,34.079242853265306,34.62829061957912,6915200
2018-04-23,34.289920806884766,34.364402020719126,34.11328891838496,34.2984317395028,6576000
2018-04-24,34.5112419128418,34.868762791549884,33.966451285484986,34.47506476540729,11652000
2018-04-25,34.11968231201172,34.638937019119126,34.02817271336128,34.381436587502755,7904400
2018-04-26,34.73257064819336,34.87515233914231,34.17500866216794,34.228210931053766,7402400
2018-04-27,34.89216995239258,34.987933366354405,34.543163273432775,34.62615866516077,5682000
2018-04-30,34.88154220581055,35.10286225274791,34.858133073683675,34.96240745998666,9057600
2018-05-01,34.73468780517578,34.84747632372939,34.638924397544514,34.83470830233961,5028400
2018-05-02,34.78364944458008,34.93474534607633,34.655965922998035,34.785779613959235,10694000
2018-05-03,34.700645446777344,34.921968691713516,34.37292091707894,34.651700271289165,10460400
2018-05-04,34.91983413696289,35.14115735410108,34.70277125699547,34.730434223731585,6462400
2018-05-07,34.76235580444336,34.97303466262754,34.66446222340639,34.96026664058099,7877200
2018-05-08,34.030303955078125,34.60701479755198,33.95156237998804,34.60488787554761,8817600
2018-05-09,33.68553924560547,34.11115729695902,33.59403292322431,34.07923724199072,8864800
2018-05-10,34.0984001159668,34.106914298137305,33.730241293714506,33.99412573844609,7849600
