Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2018-02-01,119.58389282226562,120.09753751666062,118.04295873908062,118.65172120865519,11169700
2018-02-02,115.00865936279297,117.68150728470452,114.80890260249588,117.68150728470452,13937700
2018-02-05,110.59510803222656,115.21790245948151,109.39661114887912,112.90650524585404,16623900
2018-02-06,114.11453247070312,114.42842764684806,107.72251955330427,109.57734149048663,19053300
2018-02-07,113.81016540527344,116.48301356953192,113.39163845168758,114.22868510183763,9294000
2018-02-08,108.3027572631836,113.97186257386593,107.9983760135168,113.69601593244582,12673400
2018-02-09,110.6426773071289,111.489237791403,105.60135570361336,108.95907029262328,17695500
2018-02-12,112.68775177001953,113.03968827286526,111.17535225509943,112.04094072246637,11526300
2018-02-13,112.5736083984375,113.00164929200336,111.41315261951259,112.09801224360083,7803900
2018-02-14,114.93257141113281,115.04670984667155,111.7650991985442,111.87924489110453,9206400
2018-02-15,116.51425170898438,116.54283598570053,114.31317516600112,115.96159812696112,6921300
2018-02-16,116.10456085205078,117.19080730395245,115.837764498202,115.89493306841091,6371400
2018-02-20,116.25701904296875,117.24798211258798,115.31369402488615,115.62813569758035,6182800
2018-02-21,114.75154113769531,117.03837891175108,114.73248736700997,116.29515827085575,7676100
2018-02-22,114.70387268066406,115.65672095527563,113.97971322611117,114.98019955266007,4994000
2018-02-23,117.13362884521484,117.16221312790618,115.50425930491522,115.8377547190722,5036900
2018-02-26,118.71534729003906,118.72487780702392,117.50523334052158,117.75297589454689,6270500
2018-02-27,117.55289459228516,119.39189205833402,117.53383355573135,118.82017727620678,7287200
2018-02-28,117.14318084716797,119.08699239288437,117.08600500164422,117.81970231700724,6780900
2018-03-01,114.72293090820312,118.15318315888486,113.97971043534852,117.44807748844015,8819600
2018-03-02,115.07547760009766,115.27558212580132,112.30269302953292,113.47469228205391,7581900
2018-03-05,116.13317108154297,116.54289622210285,113.80822571456653,114.7705974531375,5810200
2018-03-06,115.351806640625,117.42901611320433,114.98019640527113,117.03835211152817,7464400
2018-03-07,116.10456085205078,116.47617109771949,114.05593560691854,114.37037728237834,7254100
2018-03-08,116.45711517333984,117.02882267380346,115.45662159528705,116.209372590932,6948900
2018-03-09,118.63912963867188,118.90592596752685,117.07645919567437,117.43853888916973,6397700
2018-03-12,118.38188171386719,119.08699475528415,117.65772217299136,118.8678364273505,8636000
2018-03-13,117.39091491699219,119.10604487099697,117.10506477109543,118.39140860177098,9479500
2018-03-14,116.80012512207031,118.19128251477082,116.15218810509226,118.19128251477082,7855000
2018-03-15,117.59100341796875,118.55337489500599,116.91447477815338,117.32419980736654,5861900
2018-03-16,118.65821075439453,119.15369599618121,117.51479557584379,118.01027354797407,9447100
2018-03-19,117.40044403076172,118.44857575914878,116.51429477674277,118.09602652313065,17387800
2018-03-20,119.02029418945312,119.26802953317278,117.48620772182645,117.56243006700223,7779700
2018-03-21,117.40995788574219,119.52528208024687,117.26702919996255,119.01074317323317,7359500
2018-03-22,114.332275390625,116.89543986606314,114.0559484873172,116.43806944377458,10501500
2018-03-23,111.48326110839844,114.65624797697036,111.25457953137214,114.23699236104194,10024300
2018-03-26,114.95161437988281,115.04689775267708,112.2455287903176,113.47469665777783,8735400
2018-03-27,111.86436462402344,115.86632360129298,111.23548140978328,115.79009401114499,9008600
2018-03-28,111.47370910644531,112.50278690922987,110.5589757049662,111.41654054062,9420400
2018-03-29,113.97970581054688,114.90396247027705,111.52135567727296,112.13117795177666,12918100
2018-04-02,112.8077163696289,114.17982032958494,111.25457616526359,113.6462203064598,9877100
2018-04-03,113.57950592041016,114.3322568932246,111.95013632216184,113.28412529588799,7084800
2018-04-04,114.16075134277344,114.45613925615348,111.20692309656185,111.38796659802166,8425700
2018-04-05,115.47567749023438,116.25701273566763,114.69434224480113,115.29463400311346,6816000
2018-04-06,112.1502456665039,114.87539247511705,111.59759915938515,114.51331272636257,8383800
2018-04-09,113.18885040283203,114.98020258933619,113.03639118543306,113.03639118543306,7024800
2018-04-10,115.02783966064453,115.4470952087607,113.99876182598943,114.87538045418226,8947200
2018-04-11,114.13216400146484,115.92352339197602,113.97971205930845,114.33226126472624,5874900
2018-04-12,115.36134338378906,116.22843882617546,114.71340624903893,114.72293676754197,5666000
2018-04-13,115.05644226074219,116.69534264283938,114.96115887636226,115.99023687484045,9174300
2018-04-16,116.13317108154297,117.07649631866316,115.78062179362061,116.35232943239654,6903200
2018-04-17,117.96261596679688,118.40092528835675,116.7429641032959,117.11458160796177,5979600
2018-04-18,118.61054992675781,118.98216015193319,117.5624110663606,118.21034814839932,5171000
2018-04-19,118.11508178710938,118.83924857593024,117.34327694210076,118.44857725904791,7294100
2018-04-20,118.34376525878906,118.93453386832361,117.49573078667137,118.21036706787096,7479400
2018-04-23,118.59151458740234,119.07746932164054,118.05792179351354,118.43906261900122,8004300
2018-04-24,115.55191040039062,119.1441525704196,114.86586572936933,118.98217010377523,9434400
2018-04-25,115.49473571777344,115.62813389144083,113.74149842405603,115.42803663093973,8001200
2018-04-26,121.08793640136719,121.57388369062592,117.94353481261997,119.23940878995121,14345800
2018-04-27,120.06842041015625,121.06890679745713,119.4776518269482,120.47814548390495,6842700
2018-04-30,120.89740753173828,121.86931701220213,120.68778698130838,120.76400933162077,8449200
2018-05-01,121.49768829345703,121.5548568649437,119.59199170090815,120.87833544694753,6407300
2018-05-02,120.42095947265625,122.05986689892318,120.05887975396621,121.85023185067966,8515300
2018-05-03,121.1832504272461,121.45004679545994,119.41095195879035,119.87784560316457,6778600
2018-05-04,122.11701965332031,122.30758637118251,120.12556328428514,120.37330583322944,5798400
2018-05-07,123.16516876220703,123.41291863087449,122.20279719196245,122.34571862441557,5737300
2018-05-08,123.7750244140625,123.84173079336567,122.25999866511974,123.0508647292427,5044700
2018-05-09,124.670654296875,124.82311349745123,123.47959405357871,123.8797885506091,6119400
2018-05-10,124.8231201171875,125.53775630106453,124.55632377168492,125.09943971099005,6585800
2018-05-11,125.6044921875,125.86175080587536,124.08945207160936,124.82314946389354,5437100
2018-05-14,125.02322387695312,126.25239170836444,124.50867768571281,126.18568535274392,5017000
2018-05-15,124.91841888427734,125.204261744976,123.7749892842374,124.4038726563971,5532300
2018-05-16,124.71831512451172,125.20426253005785,124.38481239919032,124.9088818792762,5124200
2018-05-17,124.00251770019531,124.83283774274003,123.69712384200908,124.62287309406665,4911700
2018-05-18,124.00251770019531,124.39381677842069,123.18176533514946,123.70666239415786,6082700
